date,ndvi,ts_id,ndvi_null,id
2008-05-04,,0054_d,True,0054_d-218
2008-05-18,0.5010583347507885,0054_d,False,0054_d-219
2008-06-01,0.5053661899907248,0054_d,False,0054_d-220
2008-06-15,0.7571132932390486,0054_d,False,0054_d-221
2008-06-29,0.8172152821506773,0054_d,False,0054_d-222
2008-07-13,0.68381324836186,0054_d,False,0054_d-223
2008-07-27,0.7025711740766253,0054_d,False,0054_d-224
2008-08-10,0.8347438131059919,0054_d,False,0054_d-225
2008-08-24,,0054_d,True,0054_d-226
2008-09-07,0.7796400053160532,0054_d,False,0054_d-227
2008-09-21,0.6725245833396912,0054_d,False,0054_d-228
2008-10-05,0.6206231362053326,0054_d,False,0054_d-229
2008-10-19,0.6830741046440034,0054_d,False,0054_d-230
2008-11-02,0.6551609533173697,0054_d,False,0054_d-231
2008-11-16,0.6800556949206761,0054_d,False,0054_d-232
2008-11-30,0.6740708593811308,0054_d,False,0054_d-233
2008-12-14,0.6741298990590232,0054_d,False,0054_d-234
2008-12-28,0.6684170538470858,0054_d,False,0054_d-235
2009-01-11,0.6878065492425647,0054_d,False,0054_d-236
2009-01-25,0.6824098076139178,0054_d,False,0054_d-237
2009-02-08,0.7065435259115128,0054_d,False,0054_d-238
2009-02-22,0.6456481986102603,0054_d,False,0054_d-239
2009-03-08,0.7344370245933534,0054_d,False,0054_d-240
2009-03-22,0.6997633985110692,0054_d,False,0054_d-241
2009-04-05,0.7284354243959699,0054_d,False,0054_d-242
2009-04-19,0.6565426298550197,0054_d,False,0054_d-243
2009-05-03,0.6891327134200504,0054_d,False,0054_d-244
2009-05-17,,0054_d,True,0054_d-245
2009-05-31,0.4447743041174752,0054_d,False,0054_d-246
2009-06-14,0.2998027194823537,0054_d,False,0054_d-247
2009-06-28,,0054_d,True,0054_d-248
2009-07-12,,0054_d,True,0054_d-249
2009-07-26,0.7707284484590804,0054_d,False,0054_d-250
2009-08-09,,0054_d,True,0054_d-251
2009-08-23,,0054_d,True,0054_d-252
2009-09-06,,0054_d,True,0054_d-253
2009-09-20,,0054_d,True,0054_d-254
2009-10-04,0.6969319249902453,0054_d,False,0054_d-255
2009-10-18,,0054_d,True,0054_d-256
2009-11-01,0.6153067588806151,0054_d,False,0054_d-257
2009-11-15,0.6723562975724539,0054_d,False,0054_d-258
2009-11-29,0.5879614101988929,0054_d,False,0054_d-259
2009-12-13,0.6641049992470514,0054_d,False,0054_d-260
2009-12-27,0.6383285990783146,0054_d,False,0054_d-261
2010-01-10,0.2511825480631419,0054_d,False,0054_d-262
2010-01-24,0.23429325308118545,0054_d,False,0054_d-263
2010-02-07,0.2352532189516794,0054_d,False,0054_d-264
2010-02-21,0.2440198749303817,0054_d,False,0054_d-265
2010-03-07,0.2617000967264175,0054_d,False,0054_d-266
2010-03-21,0.30382234369005473,0054_d,False,0054_d-267
2010-04-04,0.3357736161776951,0054_d,False,0054_d-268
2010-04-18,,0054_d,True,0054_d-269
2010-05-02,0.3870567279202596,0054_d,False,0054_d-270
2010-05-16,,0054_d,True,0054_d-271
2010-05-30,0.5032010282788958,0054_d,False,0054_d-272
2010-06-13,0.4376872846058437,0054_d,False,0054_d-273
2010-06-27,,0054_d,True,0054_d-274
2010-07-11,,0054_d,True,0054_d-275
2010-07-25,0.47960682873215,0054_d,False,0054_d-276
2010-08-08,,0054_d,True,0054_d-277
2010-08-22,0.49259092215271216,0054_d,False,0054_d-278
2010-09-05,0.472575915427435,0054_d,False,0054_d-279
2010-09-19,0.5024781835930687,0054_d,False,0054_d-280
2010-10-03,,0054_d,True,0054_d-281
2010-10-17,,0054_d,True,0054_d-282
2010-10-31,0.39959209192366824,0054_d,False,0054_d-283
2010-11-14,0.5424901448545002,0054_d,False,0054_d-284
